table|_time|_value
0|2023-04-16T12:32:10.484800+00:00|158.16
0|2023-04-16T12:32:40.486510+00:00|160.8
0|2023-04-16T12:33:10.491427+00:00|161.5
0|2023-04-16T12:33:40.494665+00:00|158.64
0|2023-04-16T12:34:10.498623+00:00|159.34
0|2023-04-16T12:34:40.502659+00:00|157.58
0|2023-04-16T12:35:10.506213+00:00|158.89
0|2023-04-16T12:35:40.509664+00:00|157.82
0|2023-04-16T12:36:10.514345+00:00|160.18
0|2023-04-16T12:36:40.518612+00:00|161.39
0|2023-04-16T12:37:10.521977+00:00|158.86
0|2023-04-16T12:37:40.525056+00:00|159.41
0|2023-04-16T12:38:10.529618+00:00|157.91
0|2023-04-16T12:38:40.532923+00:00|158.73
0|2023-04-16T12:39:10.536711+00:00|158.02
0|2023-04-16T12:39:40.541199+00:00|159.41
0|2023-04-16T12:40:10.546521+00:00|161.94
0|2023-04-16T12:40:40.549274+00:00|160.16
0|2023-04-16T12:41:10.554025+00:00|159.45
0|2023-04-16T12:41:40.556383+00:00|158.98
0|2023-04-16T12:42:10.562014+00:00|160.18
0|2023-04-16T12:42:40.564643+00:00|158.7
0|2023-04-16T12:43:10.570293+00:00|162.9
0|2023-04-16T12:43:40.572377+00:00|161.62
0|2023-04-16T12:44:10.578360+00:00|161.37
0|2023-04-16T12:44:40.579503+00:00|157.65
0|2023-04-16T12:45:10.583818+00:00|157.45
0|2023-04-16T12:45:40.587294+00:00|158.13
0|2023-04-16T12:46:10.591449+00:00|157.65
0|2023-04-16T12:46:40.595105+00:00|159.52
0|2023-04-16T12:47:10.599142+00:00|161.65
0|2023-04-16T12:47:40.602632+00:00|161.39
0|2023-04-16T12:48:10.606715+00:00|160.35
0|2023-04-16T12:48:40.609936+00:00|158.32
0|2023-04-16T12:49:10.616620+00:00|159.59
0|2023-04-16T12:49:40.618733+00:00|158.59
0|2023-04-16T12:50:10.624076+00:00|159.88
0|2023-04-16T12:50:40.628523+00:00|161.54
0|2023-04-16T12:51:10.632864+00:00|161.6
0|2023-04-16T12:51:40.635368+00:00|159.11
0|2023-04-16T12:52:10.639305+00:00|160.29
0|2023-04-16T12:52:40.642789+00:00|159.45
0|2023-04-16T12:53:10.646798+00:00|160.75
0|2023-04-16T12:53:40.652568+00:00|160.11
0|2023-04-16T12:54:10.657759+00:00|159.01
0|2023-04-16T12:54:40.660408+00:00|158.47
0|2023-04-16T12:55:10.664749+00:00|158.87
0|2023-04-16T12:55:40.668061+00:00|161.99
0|2023-04-16T12:56:10.674126+00:00|161.29
0|2023-04-16T12:56:40.676056+00:00|160.65
0|2023-04-16T12:57:10.681129+00:00|160.26
0|2023-04-16T12:57:40.684607+00:00|158.52
0|2023-04-16T12:58:10.688309+00:00|159.19
0|2023-04-16T12:58:40.691887+00:00|160.99
0|2023-04-16T12:59:10.696042+00:00|160.96
0|2023-04-16T12:59:40.699448+00:00|162.41
0|2023-04-16T13:00:10.703468+00:00|161.1
0|2023-04-16T13:00:40.706971+00:00|157.0
0|2023-04-16T13:01:10.711612+00:00|159.2
0|2023-04-16T13:01:28.638305+00:00|171.3
0|2023-04-16T13:01:33.637848+00:00|161.75
0|2023-04-16T13:01:40.715206+00:00|166.6
0|2023-04-16T13:01:43.636773+00:00|170.75
0|2023-04-16T13:01:52.636476+00:00|162.61
0|2023-04-16T13:02:10.721080+00:00|159.97
0|2023-04-16T13:02:40.722957+00:00|161.18
0|2023-04-16T13:03:10.728713+00:00|158.8
0|2023-04-16T13:03:40.730473+00:00|161.99
0|2023-04-16T13:04:10.734038+00:00|158.32
0|2023-04-16T13:04:40.737511+00:00|160.3
0|2023-04-16T13:05:10.743485+00:00|161.52
0|2023-04-16T13:05:40.745335+00:00|159.55
0|2023-04-16T13:06:10.749277+00:00|160.35
0|2023-04-16T13:06:40.752686+00:00|159.72
0|2023-04-16T13:07:10.756553+00:00|158.8
0|2023-04-16T13:07:40.760377+00:00|158.98
0|2023-04-16T13:08:10.764472+00:00|159.85
0|2023-04-16T13:08:40.768482+00:00|158.89
0|2023-04-16T13:09:10.771969+00:00|159.72
0|2023-04-16T13:09:40.775832+00:00|161.2
0|2023-04-16T13:10:10.781428+00:00|161.78
0|2023-04-16T13:10:40.784078+00:00|157.76
0|2023-04-16T13:11:10.789542+00:00|158.24
0|2023-04-16T13:11:40.791408+00:00|159.7
0|2023-04-16T13:12:10.796846+00:00|158.28
0|2023-04-16T13:12:40.798770+00:00|158.89
0|2023-04-16T13:13:10.804615+00:00|161.39
0|2023-04-16T13:13:40.806420+00:00|160.67
0|2023-04-16T13:13:58.608187+00:00|174.46
0|2023-04-16T13:14:10.810743+00:00|174.63
0|2023-04-16T13:14:40.813532+00:00|172.71
0|2023-04-16T13:15:10.817897+00:00|167.9
0|2023-04-16T13:15:40.821585+00:00|166.28
0|2023-04-16T13:15:46.604366+00:00|165.56
0|2023-04-16T13:15:57.603882+00:00|157.64
0|2023-04-16T13:16:10.827177+00:00|157.35
0|2023-04-16T13:16:40.828872+00:00|160.91
0|2023-04-16T13:17:10.835153+00:00|160.23
0|2023-04-16T13:17:40.838353+00:00|158.32
0|2023-04-16T13:18:10.841105+00:00|157.78
0|2023-04-16T13:18:40.844711+00:00|159.08
0|2023-04-16T13:19:10.848829+00:00|159.74
0|2023-04-16T13:19:40.852348+00:00|158.04
0|2023-04-16T13:20:10.856812+00:00|160.86
0|2023-04-16T13:20:40.859827+00:00|162.21
0|2023-04-16T13:21:10.864285+00:00|160.1
0|2023-04-16T13:21:40.867533+00:00|160.05
0|2023-04-16T13:22:10.871811+00:00|159.39
0|2023-04-16T13:22:40.875353+00:00|159.63
0|2023-04-16T13:23:10.880760+00:00|160.1
0|2023-04-16T13:23:40.882984+00:00|160.73
0|2023-04-16T13:24:10.887439+00:00|160.62
0|2023-04-16T13:24:40.891985+00:00|161.2
0|2023-04-16T13:25:10.895294+00:00|162.56
0|2023-04-16T13:25:40.898592+00:00|157.99
0|2023-04-16T13:26:10.902586+00:00|157.64
0|2023-04-16T13:26:40.905195+00:00|158.13
0|2023-04-16T13:27:10.911239+00:00|160.02
0|2023-04-16T13:27:40.913274+00:00|161.12
0|2023-04-16T13:28:10.917326+00:00|160.45
0|2023-04-16T13:28:40.921132+00:00|158.52
0|2023-04-16T13:29:10.925569+00:00|157.64
0|2023-04-16T13:29:40.929584+00:00|161.37
0|2023-04-16T13:30:10.933682+00:00|158.92
0|2023-04-16T13:30:40.936314+00:00|160.97
0|2023-04-16T13:31:10.940788+00:00|161.71
0|2023-04-16T13:31:40.944498+00:00|159.44
0|2023-04-16T13:32:10.951574+00:00|158.73
0|2023-04-16T13:32:40.952528+00:00|158.63
0|2023-04-16T13:33:10.957382+00:00|159.06
0|2023-04-16T13:33:40.960339+00:00|158.47
0|2023-04-16T13:34:10.964454+00:00|160.1
0|2023-04-16T13:34:40.967550+00:00|160.0
0|2023-04-16T13:35:10.972515+00:00|158.91
0|2023-04-16T13:35:40.976279+00:00|159.17
0|2023-04-16T13:36:10.979767+00:00|159.45
0|2023-04-16T13:36:40.984043+00:00|159.44
0|2023-04-16T13:37:10.987676+00:00|159.77
0|2023-04-16T13:37:40.991535+00:00|161.04
0|2023-04-16T13:38:10.995070+00:00|159.22
0|2023-04-16T13:38:40.998550+00:00|160.75
0|2023-04-16T13:39:11.002764+00:00|159.17
0|2023-04-16T13:39:41.006465+00:00|159.14
0|2023-04-16T13:40:11.010197+00:00|157.65
0|2023-04-16T13:40:41.013182+00:00|159.94
0|2023-04-16T13:41:11.017831+00:00|159.05
0|2023-04-16T13:41:41.021392+00:00|164.89
0|2023-04-16T13:42:11.025090+00:00|159.33
0|2023-04-16T13:42:41.028723+00:00|159.37
0|2023-04-16T13:43:11.034717+00:00|158.81
0|2023-04-16T13:43:41.036698+00:00|158.7
0|2023-04-16T13:44:11.042996+00:00|159.85
0|2023-04-16T13:44:41.044018+00:00|161.01
0|2023-04-16T13:45:11.047860+00:00|160.3
0|2023-04-16T13:45:41.053535+00:00|160.53
0|2023-04-16T13:46:07.534690+00:00|171.74
0|2023-04-16T13:46:11.055515+00:00|173.8
0|2023-04-16T13:46:41.058870+00:00|150.44
0|2023-04-16T13:47:11.063118+00:00|170.15
0|2023-04-16T13:47:41.068601+00:00|169.0
0|2023-04-16T13:48:11.072471+00:00|166.79
0|2023-04-16T13:48:36.527176+00:00|157.99
0|2023-04-16T13:48:41.074586+00:00|159.55
0|2023-04-16T13:49:11.078688+00:00|160.73
0|2023-04-16T13:49:31.525363+00:00|167.51
0|2023-04-16T13:49:41.082626+00:00|162.46
0|2023-04-16T13:50:11.086461+00:00|164.67
0|2023-04-16T13:50:13.524344+00:00|162.48
0|2023-04-16T13:50:19.523653+00:00|167.34
0|2023-04-16T13:50:41.089556+00:00|162.69
0|2023-04-16T13:50:45.523428+00:00|157.7
0|2023-04-16T13:51:11.093806+00:00|156.81
0|2023-04-16T13:51:41.097751+00:00|160.88
0|2023-04-16T13:52:11.101851+00:00|160.65
0|2023-04-16T13:52:41.104900+00:00|161.57
0|2023-04-16T13:53:11.109274+00:00|159.22
0|2023-04-16T13:53:41.112546+00:00|160.18
0|2023-04-16T13:54:11.116596+00:00|160.67
0|2023-04-16T13:54:41.120247+00:00|157.82
0|2023-04-16T13:55:11.124173+00:00|159.0
0|2023-04-16T13:55:41.129482+00:00|160.3
0|2023-04-16T13:56:11.132297+00:00|160.67
0|2023-04-16T13:56:41.135319+00:00|160.57
0|2023-04-16T13:57:11.139905+00:00|159.52
0|2023-04-16T13:57:41.144741+00:00|158.58
0|2023-04-16T13:58:11.150296+00:00|160.29
0|2023-04-16T13:58:41.151838+00:00|158.77
0|2023-04-16T13:59:11.157201+00:00|159.75
0|2023-04-16T13:59:41.160783+00:00|160.78
0|2023-04-16T14:00:11.163726+00:00|160.16
0|2023-04-16T14:00:41.167377+00:00|159.37
0|2023-04-16T14:01:11.172304+00:00|160.37
0|2023-04-16T14:01:41.175775+00:00|158.27
0|2023-04-16T14:02:11.180374+00:00|160.46
0|2023-04-16T14:02:41.182408+00:00|161.73
0|2023-04-16T14:02:55.493929+00:00|173.6
0|2023-04-16T14:03:11.187869+00:00|173.38
0|2023-04-16T14:03:41.189919+00:00|174.35
0|2023-04-16T14:04:11.193642+00:00|168.25
0|2023-04-16T14:04:41.197425+00:00|166.14
0|2023-04-16T14:05:11.200674+00:00|166.81
0|2023-04-16T14:05:41.204171+00:00|166.65
0|2023-04-16T14:05:46.487527+00:00|164.5
0|2023-04-16T14:06:11.210212+00:00|165.78
0|2023-04-16T14:06:41.211840+00:00|165.9
0|2023-04-16T14:07:11.217592+00:00|165.34
0|2023-04-16T14:07:37.482682+00:00|155.98
0|2023-04-16T14:07:41.220903+00:00|155.52
0|2023-04-16T14:08:11.225910+00:00|160.08
0|2023-04-16T14:08:41.227931+00:00|157.22
0|2023-04-16T14:09:11.230998+00:00|158.69
0|2023-04-16T14:09:41.234609+00:00|162.44
0|2023-04-16T14:10:11.239459+00:00|161.21
0|2023-04-16T14:10:41.242579+00:00|158.7
0|2023-04-16T14:11:11.246578+00:00|159.06
0|2023-04-16T14:11:41.250041+00:00|158.94
0|2023-04-16T14:12:11.254423+00:00|159.17
0|2023-04-16T14:12:41.257919+00:00|159.26
0|2023-04-16T14:13:11.261914+00:00|159.8
0|2023-04-16T14:13:41.267189+00:00|161.07
0|2023-04-16T14:14:11.269739+00:00|159.96
0|2023-04-16T14:14:41.273084+00:00|162.31
0|2023-04-16T14:15:11.276844+00:00|158.18
0|2023-04-16T14:15:41.280685+00:00|157.76
0|2023-04-16T14:16:11.284645+00:00|158.73
0|2023-04-16T14:16:41.288203+00:00|159.39
0|2023-04-16T14:16:51.462047+00:00|167.71
0|2023-04-16T14:17:11.294195+00:00|173.38
0|2023-04-16T14:17:41.295835+00:00|174.33
0|2023-04-16T14:18:11.300647+00:00|166.62
0|2023-04-16T14:18:41.303805+00:00|166.88
0|2023-04-16T14:18:58.458030+00:00|158.89
0|2023-04-16T14:19:11.307694+00:00|158.92
0|2023-04-16T14:19:41.311135+00:00|156.22
0|2023-04-16T14:20:11.314808+00:00|158.44
0|2023-04-16T14:20:41.318023+00:00|160.65
0|2023-04-16T14:21:11.322581+00:00|161.65
0|2023-04-16T14:21:41.326182+00:00|157.82
0|2023-04-16T14:22:11.329402+00:00|158.75
0|2023-04-16T14:22:41.334552+00:00|157.48
0|2023-04-16T14:23:11.340342+00:00|157.82
0|2023-04-16T14:23:41.342580+00:00|157.81
0|2023-04-16T14:24:11.347255+00:00|158.86
0|2023-04-16T14:24:41.349067+00:00|161.49
0|2023-04-16T14:25:11.353554+00:00|158.44
0|2023-04-16T14:25:41.356812+00:00|157.71
0|2023-04-16T14:26:11.360907+00:00|159.7
0|2023-04-16T14:26:41.368049+00:00|158.45
0|2023-04-16T14:27:11.368503+00:00|159.78
0|2023-04-16T14:27:41.372896+00:00|160.69
0|2023-04-16T14:28:11.378219+00:00|161.01
0|2023-04-16T14:28:41.379692+00:00|161.42
0|2023-04-16T14:29:11.384316+00:00|159.41
0|2023-04-16T14:29:41.387830+00:00|158.67
0|2023-04-16T14:30:11.392098+00:00|157.53
0|2023-04-16T14:30:41.395232+00:00|159.05
0|2023-04-16T14:31:11.399219+00:00|159.83
0|2023-04-16T14:31:41.403254+00:00|160.94
0|2023-04-16T14:32:11.406607+00:00|159.83
0|2023-04-16T14:32:41.409926+00:00|159.37
0|2023-04-16T14:33:11.413915+00:00|158.52
0|2023-04-16T14:33:41.421243+00:00|157.95
0|2023-04-16T14:34:11.423672+00:00|158.73
0|2023-04-16T14:34:41.428072+00:00|161.55
0|2023-04-16T14:35:11.432308+00:00|161.2
0|2023-04-16T14:35:41.437085+00:00|159.59
0|2023-04-16T14:36:11.441131+00:00|158.58
0|2023-04-16T14:36:41.443011+00:00|159.36
0|2023-04-16T14:37:11.446591+00:00|159.55
0|2023-04-16T14:37:41.449991+00:00|159.69
0|2023-04-16T14:38:11.453903+00:00|160.45
0|2023-04-16T14:38:41.459717+00:00|159.91
0|2023-04-16T14:39:11.462148+00:00|160.77
0|2023-04-16T14:39:41.465652+00:00|159.88
0|2023-04-16T14:40:11.470334+00:00|160.51
0|2023-04-16T14:40:41.473584+00:00|158.58
0|2023-04-16T14:41:11.477818+00:00|158.15
0|2023-04-16T14:41:41.481289+00:00|161.39
0|2023-04-16T14:42:11.485062+00:00|160.65
0|2023-04-16T14:42:41.490089+00:00|158.33
0|2023-04-16T14:42:55.401188+00:00|171.92
0|2023-04-16T14:43:11.492655+00:00|171.78
0|2023-04-16T14:43:41.496011+00:00|172.49
0|2023-04-16T14:44:11.499694+00:00|166.69
0|2023-04-16T14:44:41.503062+00:00|167.27
0|2023-04-16T14:45:11.507172+00:00|166.98
0|2023-04-16T14:45:41.510620+00:00|168.98
0|2023-04-16T14:46:11.514697+00:00|166.93
0|2023-04-16T14:46:41.517987+00:00|164.5
0|2023-04-16T14:47:11.521858+00:00|164.27
0|2023-04-16T14:47:41.525522+00:00|164.64
0|2023-04-16T14:47:54.392148+00:00|162.95
0|2023-04-16T14:48:11.529949+00:00|159.86
0|2023-04-16T14:48:41.533431+00:00|158.3
0|2023-04-16T14:49:11.537300+00:00|160.59
0|2023-04-16T14:49:41.540964+00:00|161.01
0|2023-04-16T14:50:11.546744+00:00|157.67
0|2023-04-16T14:50:41.548358+00:00|160.16
0|2023-04-16T14:51:11.554267+00:00|159.05
0|2023-04-16T14:51:41.556074+00:00|157.99
0|2023-04-16T14:52:11.559779+00:00|161.42
0|2023-04-16T14:52:41.563551+00:00|161.83
0|2023-04-16T14:53:11.569917+00:00|161.52
0|2023-04-16T14:53:41.572180+00:00|158.55
0|2023-04-16T14:54:11.575172+00:00|159.75
0|2023-04-16T14:54:41.578481+00:00|158.13
0|2023-04-16T14:55:11.583663+00:00|157.78
0|2023-04-16T14:55:41.586081+00:00|157.41
0|2023-04-16T14:56:11.589933+00:00|159.2
0|2023-04-16T14:56:41.593224+00:00|161.25
0|2023-04-16T14:57:11.597398+00:00|158.11
0|2023-04-16T14:57:41.600979+00:00|157.91
0|2023-04-16T14:58:11.605241+00:00|158.24
0|2023-04-16T14:58:41.608291+00:00|159.48
0|2023-04-16T14:59:11.612538+00:00|157.93
0|2023-04-16T14:59:41.615982+00:00|159.47
0|2023-04-16T15:00:11.620183+00:00|161.65
0|2023-04-16T15:00:41.623374+00:00|159.01
0|2023-04-16T15:01:11.628213+00:00|158.32
0|2023-04-16T15:01:41.631146+00:00|159.12
0|2023-04-16T15:02:11.635765+00:00|160.96
0|2023-04-16T15:02:41.638616+00:00|159.44
0|2023-04-16T15:03:11.642111+00:00|160.94
0|2023-04-16T15:03:41.645997+00:00|162.04
0|2023-04-16T15:04:11.650091+00:00|159.39
0|2023-04-16T15:04:41.653615+00:00|158.55
0|2023-04-16T15:05:11.657564+00:00|160.11
0|2023-04-16T15:05:41.661294+00:00|158.3
0|2023-04-16T15:06:11.665522+00:00|158.32
0|2023-04-16T15:06:41.668481+00:00|160.7
0|2023-04-16T15:07:11.672119+00:00|161.34
0|2023-04-16T15:07:41.675579+00:00|160.81
0|2023-04-16T15:08:11.682031+00:00|158.95
0|2023-04-16T15:08:41.683262+00:00|161.17
0|2023-04-16T15:09:11.687511+00:00|160.19
0|2023-04-16T15:09:41.689825+00:00|159.67
0|2023-04-16T15:10:11.697575+00:00|160.93
0|2023-04-16T15:10:41.699962+00:00|160.46
0|2023-04-16T15:11:11.704618+00:00|159.06
0|2023-04-16T15:11:41.706202+00:00|157.47
0|2023-04-16T15:12:11.710808+00:00|159.81
0|2023-04-16T15:12:41.714013+00:00|160.67
0|2023-04-16T15:13:11.719089+00:00|157.03
0|2023-04-16T15:13:41.723174+00:00|159.52
0|2023-04-16T15:14:11.725499+00:00|160.72
0|2023-04-16T15:14:41.728613+00:00|159.37
0|2023-04-16T15:15:11.735638+00:00|160.69
0|2023-04-16T15:15:41.739183+00:00|157.85
0|2023-04-16T15:16:11.743155+00:00|158.19
0|2023-04-16T15:16:41.746513+00:00|159.28
0|2023-04-16T15:17:11.750650+00:00|159.63
0|2023-04-16T15:17:41.754300+00:00|160.7
0|2023-04-16T15:18:11.758380+00:00|160.77
0|2023-04-16T15:18:41.762103+00:00|161.15
0|2023-04-16T15:19:11.765987+00:00|161.83
0|2023-04-16T15:19:41.769880+00:00|158.66
0|2023-04-16T15:20:11.774064+00:00|160.27
0|2023-04-16T15:20:41.777377+00:00|159.52
0|2023-04-16T15:21:11.781349+00:00|160.23
0|2023-04-16T15:21:41.787406+00:00|160.93
0|2023-04-16T15:22:11.788952+00:00|158.64
0|2023-04-16T15:22:41.792640+00:00|157.27
0|2023-04-16T15:23:11.796129+00:00|158.36
0|2023-04-16T15:23:41.800090+00:00|158.55
0|2023-04-16T15:24:11.805853+00:00|158.38
0|2023-04-16T15:24:41.807495+00:00|161.09
0|2023-04-16T15:25:11.813533+00:00|161.37
0|2023-04-16T15:25:41.815176+00:00|160.04
0|2023-04-16T15:26:11.821534+00:00|158.05
0|2023-04-16T15:26:41.826848+00:00|158.73
0|2023-04-16T15:27:11.830116+00:00|159.96
0|2023-04-16T15:27:41.834174+00:00|158.66
0|2023-04-16T15:28:11.838078+00:00|161.73
0|2023-04-16T15:28:41.841613+00:00|161.47
0|2023-04-16T15:29:11.847468+00:00|163.92
0|2023-04-16T15:29:41.849390+00:00|157.93
0|2023-04-16T15:30:11.855002+00:00|158.38
0|2023-04-16T15:30:41.860076+00:00|158.98
0|2023-04-16T15:31:11.866503+00:00|158.64
0|2023-04-16T15:31:41.866160+00:00|161.28
0|2023-04-16T15:32:00.286825+00:00|150.96
0|2023-04-16T15:32:11.871852+00:00|150.01
0|2023-04-16T15:32:41.872901+00:00|150.18
0|2023-04-16T15:33:11.878896+00:00|170.24
0|2023-04-16T15:33:34.283395+00:00|166.69
0|2023-04-16T15:33:41.882074+00:00|167.31
0|2023-04-16T15:34:11.884471+00:00|166.76
0|2023-04-16T15:34:41.888580+00:00|165.83
0|2023-04-16T15:35:11.892485+00:00|166.58
0|2023-04-16T15:35:41.896037+00:00|168.02
0|2023-04-16T15:36:11.900494+00:00|166.12
0|2023-04-16T15:36:41.904059+00:00|165.58
0|2023-04-16T15:37:11.908175+00:00|165.78
0|2023-04-16T15:37:41.911853+00:00|165.23
0|2023-04-16T15:38:11.916025+00:00|164.04
0|2023-04-16T15:38:36.272991+00:00|156.98
0|2023-04-16T15:38:41.919734+00:00|158.32
0|2023-04-16T15:39:11.923670+00:00|159.47
0|2023-04-16T15:39:41.928835+00:00|159.16
0|2023-04-16T15:40:11.931193+00:00|159.53
0|2023-04-16T15:40:41.934809+00:00|160.18
0|2023-04-16T15:41:11.939680+00:00|157.29
0|2023-04-16T15:41:41.943468+00:00|160.32
0|2023-04-16T15:42:11.947005+00:00|164.19
0|2023-04-16T15:42:41.950023+00:00|162.25
0|2023-04-16T15:43:11.957553+00:00|161.2
0|2023-04-16T15:43:41.960056+00:00|158.64
0|2023-04-16T15:44:11.964644+00:00|157.04
0|2023-04-16T15:44:41.966021+00:00|159.33
0|2023-04-16T15:45:11.972261+00:00|158.55
0|2023-04-16T15:45:41.975499+00:00|159.56
0|2023-04-16T15:46:11.978533+00:00|160.54
0|2023-04-16T15:46:41.982112+00:00|158.38
0|2023-04-16T15:47:11.985039+00:00|159.06
0|2023-04-16T15:47:41.991000+00:00|159.91
0|2023-04-16T15:48:11.993214+00:00|158.72
0|2023-04-16T15:48:41.996424+00:00|159.14
0|2023-04-16T15:49:12.001054+00:00|160.72
0|2023-04-16T15:49:42.004405+00:00|161.84
0|2023-04-16T15:50:12.008584+00:00|159.66
0|2023-04-16T15:50:42.012627+00:00|159.45
0|2023-04-16T15:51:12.017483+00:00|159.11
0|2023-04-16T15:51:42.020430+00:00|158.8
0|2023-04-16T15:52:12.024268+00:00|160.29
0|2023-04-16T15:52:42.028288+00:00|160.13
0|2023-04-16T15:53:12.031964+00:00|161.01
0|2023-04-16T15:53:42.035635+00:00|161.12
0|2023-04-16T15:54:12.039559+00:00|158.95
0|2023-04-16T15:54:42.043154+00:00|158.22
0|2023-04-16T15:55:12.047280+00:00|159.05
0|2023-04-16T15:55:42.052498+00:00|158.58
0|2023-04-16T15:56:00.231697+00:00|166.36
0|2023-04-16T15:56:05.231649+00:00|151.84
0|2023-04-16T15:56:12.055347+00:00|173.26
0|2023-04-16T15:56:42.058779+00:00|151.28
0|2023-04-16T15:57:09.230116+00:00|167.95
0|2023-04-16T15:57:12.064299+00:00|171.11
0|2023-04-16T15:57:42.066511+00:00|165.65
0|2023-04-16T15:58:12.072655+00:00|167.46
0|2023-04-16T15:58:42.074159+00:00|165.55
0|2023-04-16T15:59:12.078773+00:00|165.17
0|2023-04-16T15:59:42.082172+00:00|164.72
0|2023-04-16T16:00:12.087846+00:00|165.26
0|2023-04-16T16:00:42.089253+00:00|166.65
0|2023-04-16T16:01:12.093807+00:00|164.25
0|2023-04-16T16:01:42.097010+00:00|164.7
0|2023-04-16T16:02:12.101480+00:00|164.12
0|2023-04-16T16:02:42.104776+00:00|163.67
0|2023-04-16T16:03:12.109007+00:00|165.55
0|2023-04-16T16:03:42.112486+00:00|167.1
0|2023-04-16T16:04:12.118056+00:00|168.79
0|2023-04-16T16:04:42.119629+00:00|165.94
0|2023-04-16T16:05:12.123765+00:00|166.23
0|2023-04-16T16:05:42.127876+00:00|166.98
0|2023-04-16T16:06:12.133294+00:00|167.71
0|2023-04-16T16:06:42.135167+00:00|167.51
0|2023-04-16T16:07:12.139333+00:00|167.36
0|2023-04-16T16:07:42.142784+00:00|168.54
0|2023-04-16T16:08:12.146911+00:00|165.94
0|2023-04-16T16:08:42.150422+00:00|168.26
0|2023-04-16T16:09:12.154659+00:00|169.57
0|2023-04-16T16:09:42.158562+00:00|168.42
0|2023-04-16T16:10:12.162541+00:00|165.63
0|2023-04-16T16:10:42.166496+00:00|167.55
0|2023-04-16T16:11:12.171068+00:00|167.83
0|2023-04-16T16:11:42.176479+00:00|167.01
0|2023-04-16T16:12:12.180229+00:00|165.7
0|2023-04-16T16:12:42.182468+00:00|164.57
0|2023-04-16T16:13:12.186258+00:00|166.34
0|2023-04-16T16:13:42.191317+00:00|165.11
0|2023-04-16T16:14:12.193108+00:00|167.65
0|2023-04-16T16:14:42.196472+00:00|166.81
0|2023-04-16T16:15:12.200906+00:00|168.31
0|2023-04-16T16:15:42.204340+00:00|169.11
0|2023-04-16T16:16:12.210105+00:00|166.93
0|2023-04-16T16:16:42.212421+00:00|167.64
0|2023-04-16T16:17:12.217850+00:00|166.55
0|2023-04-16T16:17:42.219713+00:00|165.85
0|2023-04-16T16:18:12.223523+00:00|166.6
0|2023-04-16T16:18:42.227141+00:00|168.04
0|2023-04-16T16:19:12.230796+00:00|166.17
0|2023-04-16T16:19:42.236021+00:00|166.36
0|2023-04-16T16:20:12.240837+00:00|166.58
0|2023-04-16T16:20:42.242665+00:00|165.68
0|2023-04-16T16:21:12.247116+00:00|165.36
0|2023-04-16T16:21:42.250732+00:00|165.51
0|2023-04-16T16:22:12.254398+00:00|165.41
0|2023-04-16T16:22:42.257825+00:00|168.05
0|2023-04-16T16:23:12.261784+00:00|168.68
0|2023-04-16T16:23:42.267301+00:00|165.33
0|2023-04-16T16:24:12.269728+00:00|164.99
0|2023-04-16T16:24:42.273337+00:00|165.36
0|2023-04-16T16:25:12.277995+00:00|166.31
0|2023-04-16T16:25:37.165185+00:00|157.22
0|2023-04-16T16:25:42.281890+00:00|159.39
0|2023-04-16T16:26:12.285507+00:00|159.85
0|2023-04-16T16:26:42.289112+00:00|158.07
0|2023-04-16T16:27:12.293062+00:00|157.75
0|2023-04-16T16:27:42.297072+00:00|157.13
0|2023-04-16T16:28:12.301029+00:00|156.53
0|2023-04-16T16:28:42.304569+00:00|156.04
0|2023-04-16T16:29:12.308531+00:00|157.61
0|2023-04-16T16:29:42.312234+00:00|159.34
0|2023-04-16T16:30:12.316351+00:00|162.17
0|2023-04-16T16:30:42.319361+00:00|160.48
0|2023-04-16T16:31:12.323499+00:00|158.39
0|2023-04-16T16:31:18.153945+00:00|166.98
0|2023-04-16T16:31:28.152101+00:00|157.7
0|2023-04-16T16:31:33.152033+00:00|170.6
0|2023-04-16T16:31:40.152358+00:00|159.42
0|2023-04-16T16:31:42.326640+00:00|159.33
0|2023-04-16T16:32:12.331310+00:00|160.04
0|2023-04-16T16:32:42.334621+00:00|161.6
0|2023-04-16T16:33:12.337974+00:00|160.56
0|2023-04-16T16:33:42.342291+00:00|161.91
0|2023-04-16T16:34:12.345410+00:00|161.41
0|2023-04-16T16:34:42.348809+00:00|159.06
0|2023-04-16T16:35:12.352897+00:00|159.06
0|2023-04-16T16:35:42.356584+00:00|159.25
0|2023-04-16T16:36:12.360177+00:00|159.42
0|2023-04-16T16:36:42.363471+00:00|160.05
0|2023-04-16T16:37:12.367877+00:00|161.75
0|2023-04-16T16:37:42.371294+00:00|161.39
0|2023-04-16T16:38:12.375885+00:00|159.56
0|2023-04-16T16:38:42.378962+00:00|158.84
0|2023-04-16T16:39:12.383160+00:00|159.12
0|2023-04-16T16:39:42.387485+00:00|159.77
0|2023-04-16T16:40:12.391121+00:00|161.25
0|2023-04-16T16:40:42.394744+00:00|161.54
0|2023-04-16T16:41:12.398606+00:00|159.89
0|2023-04-16T16:41:42.401596+00:00|160.02
0|2023-04-16T16:42:12.406503+00:00|159.86
0|2023-04-16T16:42:42.410033+00:00|158.53
0|2023-04-16T16:43:12.413781+00:00|159.55
0|2023-04-16T16:43:42.417516+00:00|158.58
0|2023-04-16T16:44:12.423362+00:00|160.81
0|2023-04-16T16:44:33.121509+00:00|169.58
0|2023-04-16T16:44:39.121583+00:00|158.92
